artifact_path,artifact_name,artifact_type,purpose,responsibilities,exclusions,classes,functions,imports,referenced_scripts,referenced_tables,referenced_rpcs,defined_rpcs,verifies,line_count,documentation_status,last_scanned_at,scan_error
scripts/sync/sync_identity_section.py,sync_identity_section.py,Python,Stores stable identity information associated with a synchronization record.,"[""Provide identity information through the shared synchronization"",""Store canonical synchronization identity information shared across"",""Store stable source identity for the synchronized object."",""Store synchronization correlation identity."",""section contract."",""synchronization processing.""]","[""Determine synchronization state."",""Execute synchronization stages."",""Generate source-native identities."",""Retrieve source objects.""]","[""SyncIdentitySection""]","[""__init__"",""section_name""]","[""scripts.sync.sync_base_section.SyncBaseSection""]","[""scripts/sync/sync_base_section.py""]",[],[],[],[],40,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/sync/sync_record.py,sync_record.py,Python,Contains the completed sections for a single synchronization run.,"[""Attach completed sections by section name."",""Prevent duplicate section names from being attached."",""Report whether a section has been attached."",""Retrieve previously attached sections."",""Return all attached sections."",""Store completed synchronization sections.""]","[""Determine when a section is complete."",""Execute synchronization stages."",""Modify the contents of attached sections."",""Populate stage-owned sections.""]","[""SyncRecord""]","[""__init__"",""all_sections"",""attach"",""contains"",""get""]","[""scripts.sync.sync_base_section.BaseSection""]","[""scripts/sync/sync_base_section.py""]",[],[],[],[],95,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/sync/sync_request.py,sync_request.py,Python,Represents one production synchronization request submitted to the AlphaOmega application layer.,"[""Identify the registered AlphaOmega Source Container selected for"",""Identify the registered AlphaOmega Source requested for synchronization."",""Preserve source_id plus source_container_id as the production"",""Require non-empty source_id and source_container_id values."",""synchronization request identity."",""synchronization.""]","[""Check the Source of Truth."",""Create Processing Jobs or Synchronization Runs."",""Detect synchronization conflicts."",""Determine whether the Source Container is active."",""Execute synchronization."",""Validate that the Source Container belongs to the Source."",""Validate that the Source or Source Container exists.""]","[""SynchronizationRequest""]","[""__init__"",""_require_identifier""]",[],[],[],[],[],[],76,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/sync/sync_state.py,sync_state.py,Python,Defines the synchronization states assigned by Discovery.,"[""Define the canonical synchronization state values used to describe"",""Discovery results."",""Provide a shared synchronization-state type for downstream processing.""]","[""Compare source objects with persisted Knowledge Objects."",""Determine which synchronization state applies to an object."",""Execute synchronization."",""Perform Discovery processing.""]","[""SyncState""]",[],"[""enum.Enum""]",[],[],[],[],[],30,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/sync/sync_translation_input.py,sync_translation_input.py,Python,Creates the orchestration-owned Translator input produced from a completed Connector Section.,"[""Assign one run-scoped correlation UUID to each source object before"",""Preserve completed Connector output for Translator processing."",""Provide the Translator with source objects and their correlation"",""Translator processing begins."",""identities without modifying Connector output.""]","[""Determine canonical object types."",""Modify completed Connector output."",""Perform Discovery, Extraction, or Load processing."",""Translate source objects.""]","[""TranslationInput""]","[""__init__""]","[""types.MappingProxyType"",""uuid.uuid4""]",[],[],[],[],[],100,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/translator/base_translator.py,base_translator.py,Python,Defines the common interface that AlphaOmega Translator implementations must follow.,"[""Define the shared Translator contract."",""Establish TranslatorSection as the completed output of Translation."",""Require Translator implementations to process TranslationInput.""]","[""Generate orchestration correlation identity."",""Implement source-specific translation."",""Perform Discovery, Extraction, or Load."",""Retrieve source objects.""]","[""BaseTranslator""]","[""run""]",[],[],[],[],[],[],48,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/translator/graph_translator_mappings.py,graph_translator_mappings.py,Python,Defines the source-specific mapping rules used to translate supported Microsoft Graph object types into canonical AlphaOmega object types.,"[""Define supported Microsoft Graph source object mappings."",""Map supported source structures to canonical CONTENT or CONTAINER"",""Provide centralized mapping rules used by GraphTranslator."",""object types.""]","[""Determine synchronization state."",""Execute Translation."",""Generate orchestration correlation identity."",""Persist Knowledge Objects."",""Retrieve Microsoft Graph objects.""]",[],"[""get_canonical_object_type"",""get_nested_value""]","[""collections.abc.Mapping"",""common.object_types.CONTAINER"",""common.object_types.CONTENT""]","[""common/object_types.py""]",[],[],[],[],152,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/translator/graph_translator.py,graph_translator.py,Python,Translates raw Microsoft Graph source objects into canonical AlphaOmega TranslatorRecords.,"[""Assign canonical CONTENT or CONTAINER object types."",""Isolate record-level translation failures."",""Normalize source names and timestamps."",""Preserve connector-proven parent identity and hierarchy paths."",""Preserve orchestration correlation identity."",""Preserve source-native object identity."",""Produce and lock the completed TranslatorSection."",""Translate supported OneDrive and OneNote source objects."",""Use the OneNote parent Section modification timestamp for page"",""source_modified_at.""]","[""Determine synchronization state."",""Extract source content."",""Generate orchestration correlation identity."",""Persist Knowledge Objects."",""Retrieve source objects.""]","[""GraphTranslator""]","[""_build_record_error"",""_get_object_type"",""_get_source_objects"",""_translate_record"",""run""]","[""collections.abc.Mapping"",""collections.abc.Sequence"",""common.object_types.CONTAINER"",""scripts.sync.sync_exceptions.UnsupportedObjectTypeError"",""scripts.translator.base_translator.BaseTranslator"",""scripts.translator.graph_translator_mappings.GRAPH_FIELD_MAPPING"",""scripts.translator.graph_translator_mappings.RESERVED_GRAPH_FIELDS"",""scripts.translator.graph_translator_mappings.get_canonical_object_type"",""scripts.translator.graph_translator_mappings.get_nested_value"",""scripts.translator.translator_record.TranslatorRecord"",""scripts.translator.translator_section.TranslatorSection""]","[""common/object_types.py"",""scripts/sync/sync_exceptions.py"",""scripts/translator/base_translator.py"",""scripts/translator/graph_translator_mappings.py"",""scripts/translator/translator_record.py"",""scripts/translator/translator_section.py""]",[],[],[],[],613,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/translator/translator_loader.py,translator_loader.py,Python,Loads the appropriate Translator implementation for a requested Source of Truth.,"[""Map supported Source of Truth names to their Translator implementation."",""Reject unsupported Source of Truth names."",""Return GraphTranslator for supported OneDrive requests."",""Return GraphTranslator for supported OneNote requests.""]","[""Execute Translation."",""Perform Discovery, Extraction, or Load."",""Persist Knowledge Objects."",""Retrieve source objects.""]","[""TranslatorLoader""]","[""get_translator""]","[""scripts.translators.graph_translator.GraphTranslator""]",[],[],[],[],[],64,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/translator/translator_record.py,translator_record.py,Python,Represents the canonical source facts produced by Translation for one source object.,"[""Preserve orchestration correlation identity."",""Store Translator-owned factual source metadata."",""Store canonical Source of Truth identity."",""Store canonical object type."",""Store normalized name and hierarchy path."",""Store source-created and source-modified timestamps."",""Store source-native object and parent identities.""]","[""Determine synchronization state."",""Generate correlation identity."",""Persist Knowledge Objects."",""Retrieve source content."",""Store Discovery or Extraction decisions.""]","[""TranslatorRecord""]","[""__init__""]",[],[],[],[],[],[],72,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/translator/translator_section.py,translator_section.py,Python,Stores the completed output produced by the Translator stage during a synchronization run.,"[""Provide completed Translator output through the shared synchronization"",""Record whether Translation completed successfully."",""Store TranslatorRecords produced by Translation."",""Store record-level Translator errors."",""section contract.""]","[""Allow modification after the section is locked."",""Perform Discovery, Extraction, or Load."",""Retrieve source data."",""Translate source objects itself.""]","[""TranslatorSection""]","[""__init__""]","[""scripts.sync.sync_base_section.BaseSection""]","[""scripts/sync/sync_base_section.py""]",[],[],[],[],48,COMPLETE,2026-09-13 05:06:34.617284+00,null
